178.63.75.80 - - [21/Apr/2013:20:29:59 -0700] "HEAD /las_vegas/calendar/calendar.php?mode=view&id=981 HTTP/1.1" 200 0 "-" "Mozilla/5.0 (compatible; SearchmetricsBot; http://www.searchmetrics.com/en/searchmetrics-bot/)" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:07 -0700] "GET /images/bdbk.jpg HTTP/1.1" 200 38599 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:07 -0700] "GET /images/menu/2atx.png HTTP/1.1" 200 2168 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:07 -0700] "GET /images/menu/2brk.png HTTP/1.1" 200 2718 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:07 -0700] "GET /images/menu/2chi.png HTTP/1.1" 200 2438 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:07 -0700] "GET /images/menu/2dll.png HTTP/1.1" 200 2306 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:08 -0700] "GET /images/homeimages/1.jpg HTTP/1.1" 200 37924 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:08 -0700] "GET /images/homeimages/2.jpg HTTP/1.1" 200 52720 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:09 -0700] "GET /images/menu/2dnv.png HTTP/1.0" 200 2428 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:10 -0700] "GET /images/homeimages/31.jpg HTTP/1.1" 200 47346 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:10 -0700] "GET /images/homeimages/5.jpg HTTP/1.1" 200 43852 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:11 -0700] "GET /images/homeimages/4.jpg HTTP/1.1" 200 55365 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:11 -0700] "GET /images/ballroom.jpg HTTP/1.1" 200 16977 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:11 -0700] "GET /images/store/st_icon.gif HTTP/1.1" 200 30285 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
101.103.43.74 - - [21/Apr/2013:20:33:12 -0700] "GET /New_York/calendar/calendar.php?mode=view&id=136 HTTP/1.1" 200 5709 "http://random-site.com/New_York/calendar/?mode=cal&date=2013-07-01" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:14 -0700] "GET /images/spacer.png HTTP/1.0" 200 139 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:15 -0700] "GET /images/footerbk.png HTTP/1.1" 200 4091 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:16 -0700] "GET /las_vegas/ HTTP/1.1" 200 7281 "http://random-site.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:18 -0700] "GET /images/thisweek.png HTTP/1.1" 200 1683 "http://random-site.com/las_vegas/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:18 -0700] "GET /las_vegas/images/citybutton.png HTTP/1.1" 200 5324 "http://random-site.com/las_vegas/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:18 -0700] "GET /images/citymenubk.png HTTP/1.1" 200 4825 "http://random-site.com/las_vegas/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:19 -0700] "GET /las_vegas/calendar/themes/default/images/addsign.gif HTTP/1.1" 200 99 "http://random-site.com/las_vegas/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:19 -0700] "GET /las_vegas/calendar/themes/default/images/addsign_a.gif HTTP/1.1" 200 99 "http://random-site.com/las_vegas/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:22 -0700] "GET /chicago/ HTTP/1.0" 200 7342 "http://random-site.com/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:23 -0700] "GET /images/twitter.png HTTP/1.0" 200 3840 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:23 -0700] "GET /chicago/images/citybutton.png HTTP/1.1" 200 4966 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:23 -0700] "GET /images/citymenubk.png HTTP/1.1" 200 4825 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:23 -0700] "GET /images/facebook.png HTTP/1.1" 200 3769 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:23 -0700] "GET /chicago/images/mainimages.jpg HTTP/1.1" 200 59725 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:33:30 -0700] "GET /favicon.ico HTTP/1.1" 404 89 "http://random-site.com/chicago/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
217.69.133.67 - - [21/Apr/2013:20:33:32 -0700] "GET /las_vegas/calendar/calendar.php?date=2013-02-27&mode=addevent HTTP/1.0" 200 14695 "-" "Mozilla/5.0 (compatible; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "random-site.com"
76.26.5.109 - - [21/Apr/2013:20:33:48 -0700] "GET /las_vegas/calendar/upload/ec24_.facebook_1230309953.jpg HTTP/1.1" 200 77506 "-" "Mozilla/5.0 (iPad; CPU OS 6_1_3 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B329 Safari/8536.25" "www.random-site.com"
66.249.82.215 - - [21/Apr/2013:20:33:48 -0700] "GET /las_vegas/calendar/calendar.php?mode=view&id=970 HTTP/1.1" 200 5728 "http://www.google.com/search" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "www.random-site.com"
66.249.82.94 - - [21/Apr/2013:20:33:48 -0700] "GET /images/myspace.png HTTP/1.1" 200 3878 "http://www.random-site.com/las_vegas/calendar/calendar.php?mode=view&id=970" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "random-site.com"
66.249.82.94 - - [21/Apr/2013:20:33:48 -0700] "GET /images/menu/2chi.png HTTP/1.1" 200 2438 "http://www.random-site.com/las_vegas/calendar/calendar.php?mode=view&id=970" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "random-site.com"
66.249.82.94 - - [21/Apr/2013:20:33:48 -0700] "GET /images/menu/2brk.png HTTP/1.1" 200 2718 "http://www.random-site.com/las_vegas/calendar/calendar.php?mode=view&id=970" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "random-site.com"
66.249.82.215 - - [21/Apr/2013:20:33:48 -0700] "GET /las_vegas/calendar/images/tile_back1.gif HTTP/1.1" 200 729 "http://www.random-site.com/las_vegas/calendar/calendar.php?mode=view&id=970" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "www.random-site.com"
66.249.82.215 - - [21/Apr/2013:20:33:49 -0700] "GET /las_vegas/images/bdbk.jpg HTTP/1.1" 200 31707 "http://www.random-site.com/las_vegas/calendar/calendar.php?mode=view&id=970" "Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.4 (KHTML, like Gecko; Google Web Preview) Chrome/22.0.1229 Safari/537.4" "www.random-site.com"
202.162.219.74 - - [21/Apr/2013:20:33:51 -0700] "GET /blog/wp-includes/wlwmanifest.xml HTTP/1.1" 200 948 "-" "Mozilla/5.0 (compatible; 008/0.85; http://www.80legs.com/webcrawler.html) Gecko/2008032620" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:33:56 -0700] "GET /austin/images/mainimage333.png HTTP/1.1" 200 25300 "http://random-site.com/austin/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
173.199.119.11 - - [21/Apr/2013:20:33:59 -0700] "GET /dallas/calendar/calendar.php?mode=view&id=373 HTTP/1.1" 200 5722 "-" "Mozilla/5.0 (compatible; AhrefsBot/4.0; +http://ahrefs.com/robot/)" "www.random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:04 -0700] "GET /denver/ HTTP/1.1" 200 7282 "http://random-site.com/austin/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:05 -0700] "GET /denver/include/city.css HTTP/1.1" 200 689 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:05 -0700] "GET /denver/images/citybutton.png HTTP/1.1" 200 4960 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:05 -0700] "GET /denver/images/mainimages.jpg HTTP/1.1" 200 51051 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:05 -0700] "GET /denver/images/bdbk.jpg HTTP/1.1" 200 37287 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:05 -0700] "GET /denver/calendar/themes/default/images/addsign.gif HTTP/1.1" 200 99 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:06 -0700] "GET /denver/calendar/themes/default/images/addsign_a.gif HTTP/1.1" 200 99 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
217.69.133.67 - - [21/Apr/2013:20:34:09 -0700] "GET /las_vegas/calendar/calendar.php?date=2013-02-13&mode=addevent HTTP/1.0" 200 14695 "-" "Mozilla/5.0 (compatible; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:14 -0700] "GET /include/calendar.css HTTP/1.1" 200 2190 "http://random-site.com/denver/calendar/calendar.php?mode=view&id=726" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:34:14 -0700] "GET /denver/calendar/upload/9757_Screenshot2012-07-06at4.47.27AM.png HTTP/1.1" 200 81594 "http://random-site.com/denver/calendar/calendar.php?mode=view&id=726" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:34:20 -0700] "GET /chicago/calendar/images/tile_back1.gif HTTP/1.1" 200 729 "http://random-site.com/chicago/calendar/calendar.php?mode=view&id=2302" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
108.238.54.230 - - [21/Apr/2013:20:34:20 -0700] "GET /chicago/calendar/upload/933e_mainframeweekly-facebookevent-UPDATE.jpg HTTP/1.1" 404 89 "http://random-site.com/chicago/calendar/calendar.php?mode=view&id=2302" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/534.59.8 (KHTML, like Gecko) Version/5.1.9 Safari/534.59.8" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:26 -0700] "GET /chicago/ HTTP/1.1" 200 7509 "https://www.google.com/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:26 -0700] "GET /include/main.css HTTP/1.1" 200 10812 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
217.69.133.67 - - [21/Apr/2013:20:34:27 -0700] "GET /las_vegas/calendar/calendar.php?date=2013-01-28&mode=addevent HTTP/1.0" 200 14695 "-" "Mozilla/5.0 (compatible; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:27 -0700] "GET /images/header.png HTTP/1.1" 200 13610 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:27 -0700] "GET /chicago/images/bdbk.jpg HTTP/1.1" 200 34761 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:27 -0700] "GET /images/twitter.png HTTP/1.1" 200 3840 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:27 -0700] "GET /chicago/images/citybutton.png HTTP/1.1" 200 4966 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:27 -0700] "GET /images/citymenubk.png HTTP/1.1" 200 4825 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/facebook.png HTTP/1.1" 200 3769 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2sf.png HTTP/1.1" 200 3437 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2atx.png HTTP/1.1" 200 2168 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2lv.png HTTP/1.1" 200 2666 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2brk.png HTTP/1.1" 200 2718 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2chi.png HTTP/1.1" 200 2438 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2dnv.png HTTP/1.1" 200 2428 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /images/menu/2dll.png HTTP/1.1" 200 2306 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
98.220.114.51 - - [21/Apr/2013:20:34:28 -0700] "GET /chicago/calendar/images/full_calendar.png HTTP/1.1" 200 636 "http://random-site.com/chicago/" "Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.64 Safari/537.31" "random-site.com"
217.69.133.67 - - [21/Apr/2013:20:34:48 -0700] "GET /las_vegas/calendar/calendar.php?date=2013-01-21&mode=addevent HTTP/1.0" 200 14695 "-" "Mozilla/5.0 (compatible; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:34:59 -0700] "GET /include/main.css HTTP/1.1" 200 2638 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:34:59 -0700] "GET /New_York/include/city.css HTTP/1.1" 200 689 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:34:59 -0700] "GET /include/jquery.js HTTP/1.1" 200 25139 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:35:00 -0700] "GET /images/header.png HTTP/1.1" 200 13610 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:35:00 -0700] "GET /images/menu/2ny.png HTTP/1.1" 200 2732 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:35:00 -0700] "GET /images/menu/2atx.png HTTP/1.1" 200 2168 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:35:00 -0700] "GET /images/menu/2brk.png HTTP/1.1" 200 2718 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
74.68.129.61 - - [21/Apr/2013:20:35:01 -0700] "GET /New_York/calendar/images/full_calendar.png HTTP/1.1" 200 636 "http://random-site.com/New_York/" "Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.31 (KHTML, like Gecko) Chrome/26.0.1410.65 Safari/537.31" "random-site.com"
217.69.133.67 - - [21/Apr/2013:20:35:07 -0700] "GET /las_vegas/calendar/calendar.php?date=2013-01-14&mode=addevent HTTP/1.0" 200 14695 "-" "Mozilla/5.0 (compatible; Mail.RU_Bot/2.0; +http://go.mail.ru/help/robots)" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:35:07 -0700] "GET /denver/calendar/calendar.php?mode=view&id=783 HTTP/1.1" 200 5927 "http://random-site.com/denver/" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
166.137.100.30 - - [21/Apr/2013:20:35:08 -0700] "GET /denver/calendar/upload/edda_182681_207296852746355_665632360_n.jpg HTTP/1.1" 200 419488 "http://random-site.com/denver/calendar/calendar.php?mode=view&id=783" "Mozilla/5.0 (iPhone; CPU iPhone OS 6_1_2 like Mac OS X) AppleWebKit/536.26 (KHTML, like Gecko) Version/6.0 Mobile/10B146 Safari/8536.25" "random-site.com"
